,quality,bake temp,chill time,calories,density,bake time,weight,butter type,chocolate,raisins,oats,nuts,peanut butter
4340,7,360,46.0,172.0,0.9966,10.2,17.6,1,0,1,0,0,0
4341,9,380,17.0,98.0,0.99018,13.0,13.2,1,0,1,0,0,0
4342,8,600,14.0,169.0,0.9925200000000001,11.6,13.6,1,0,1,0,0,0
4343,6,680,34.0,102.0,0.9941399999999999,12.8,14.4,0,1,0,1,1,0
4345,6,730,10.0,26.0,0.9984,10.2,18.6,0,0,1,0,0,0
4346,7,420,29.0,197.0,0.998,9.7,16.8,1,1,0,0,1,0
4347,8,540,33.0,99.0,0.9924,10.8,13.8,1,1,0,1,0,0
4348,8,440,37.0,181.0,0.998,9.5,21.4,1,1,0,0,0,0
4349,9,430,63.0,146.0,0.99066,11.2,12.6,1,1,0,1,0,0
4350,7,330,55.0,144.0,0.99208,10.0,13.2,1,0,1,0,0,0
4351,8,460,49.0,212.0,0.9962,11.9,12.6,1,0,1,0,0,0
4352,7,360,7.0,49.0,0.9924200000000001,10.3,16.2,1,1,0,0,0,0
4353,7,480,35.0,150.0,0.9916799999999999,11.2,16.0,1,1,0,0,0,0
4354,8,330,36.0,111.0,0.98918,12.4,13.2,1,1,0,0,0,0
4355,6,770,11.0,40.0,0.9978,10.0,16.6,0,0,1,0,1,0
4356,5,930,51.0,77.5,0.9955799999999999,9.5,13.2,0,1,0,1,1,0
4357,8,370,18.0,115.0,0.9904,12.6,11.2,1,1,0,0,0,0
4358,9,310,40.0,99.0,0.9896,12.8,11.6,1,1,0,0,0,0
4359,9,480,40.0,170.0,0.9938,10.0,12.0,1,1,0,0,0,0
4360,8,230,49.0,87.0,0.9906200000000001,11.1,16.2,1,1,0,0,0,0
4361,8,380,52.0,163.0,0.9952,10.6,16.4,1,1,0,0,0,0
4362,8,450,53.0,243.0,0.9982,8.5,12.8,1,0,1,0,0,0
4363,6,860,5.0,14.0,0.9950200000000001,11.5,15.2,0,0,1,0,1,0
4364,8,400,24.0,125.0,0.9917,10.5,12.4,1,1,0,0,0,0
4365,9,310,46.0,145.0,0.9897,12.4,10.4,1,0,1,0,0,0
4366,8,310,33.0,93.0,0.9909399999999999,11.2,15.2,1,1,0,1,0,0
4367,6,440,17.0,117.0,0.9962,10.4,14.8,1,1,0,0,1,0
4368,5,760,16.0,112.0,0.9976,9.4,16.6,0,0,1,0,1,0
4369,10,360,39.0,124.0,0.9912299999999999,12.4,13.4,1,0,1,0,0,0
4370,8,520,51.0,149.0,0.99544,10.4,13.6,1,1,0,0,0,0
4371,7,310,8.0,97.0,0.9918,11.1,15.0,1,1,0,0,0,0
4372,7,420,45.0,148.0,0.9978600000000001,8.7,12.8,1,1,0,0,0,0
4373,8,460,34.0,84.0,0.9902,11.45,15.0,1,1,0,0,0,0
4374,5,660,27.0,55.0,0.99655,9.3,15.2,0,1,0,1,1,0
4375,9,380,30.0,83.0,0.98867,12.8,13.4,1,0,1,0,0,0
4376,8,570,50.0,185.0,0.9978,9.6,13.8,1,1,0,1,0,0
4377,7,690,31.0,157.0,0.9962,9.1,12.8,1,1,0,0,0,0
4378,7,450,36.0,139.0,0.99534,9.3,18.8,1,1,0,0,0,0
4379,8,570,48.0,224.0,0.9981,9.0,11.8,1,1,0,0,0,0
4380,10,360,30.0,124.0,0.9908,12.2,14.2,1,1,0,0,0,0
4381,9,580,50.0,134.0,0.9998,9.1,14.6,1,1,0,1,0,0
4382,8,450,24.0,126.0,0.99234,10.9,13.6,1,1,0,0,0,0
4383,8,450,53.0,154.0,0.9975200000000001,10.4,13.2,1,1,0,1,0,0
4384,9,190,18.0,68.0,0.9906,11.4,11.0,1,1,0,0,1,0
4385,9,380,29.0,132.0,0.99426,11.8,11.8,1,1,0,0,0,0
4386,8,350,32.0,83.0,0.9928,11.5,14.0,1,1,0,0,0,0
4387,7,410,66.0,188.0,0.9979399999999999,9.3,15.4,1,0,1,0,0,0
4388,8,550,41.0,103.0,0.9953200000000001,10.5,13.6,1,1,0,1,0,0
4389,7,530,32.0,141.0,0.9981,9.3,13.2,1,1,0,0,0,0
4390,6,1050,22.0,37.0,0.9966,10.6,13.8,0,1,0,1,1,0
4391,8,350,57.0,137.0,0.9973200000000001,8.9,13.2,1,1,0,0,0,0
4392,6,470,17.0,138.0,0.995,10.8,16.4,1,1,0,1,1,0
4394,8,500,31.0,100.0,0.992,10.8,14.8,1,1,0,0,0,0
4395,8,630,36.0,87.0,0.9914,10.8,12.2,1,1,0,0,1,0
4396,7,460,30.0,140.0,0.9929899999999999,11.0,13.2,1,1,0,0,0,0
4397,7,460,22.0,121.0,0.9946799999999999,10.8,14.8,1,1,0,0,0,0
4398,9,500,16.0,84.0,0.9936,9.8,16.0,1,1,0,1,0,0
4399,8,460,35.0,133.0,0.99466,10.0,14.6,1,1,0,0,0,0
4400,6,410,16.0,46.0,0.9925799999999999,12.5,10.8,0,0,0,1,1,0
4402,9,590,36.0,174.0,0.9963,11.1,13.8,1,0,1,0,0,0
4403,9,420,34.0,101.0,0.99384,10.5,14.8,1,1,0,1,0,0
4404,7,450,54.0,0.0,0.99572,9.1,12.4,1,1,0,0,0,0
4405,8,400,60.0,171.0,0.9990000000000001,9.1,14.2,1,1,0,0,0,0
4406,9,260,31.0,85.0,0.9901399999999999,11.3,12.0,1,1,0,0,0,0
4407,9,270,27.0,117.0,0.9888600000000001,13.0,10.4,1,0,1,0,0,0
4408,7,420,9.0,60.0,0.9915,10.6,15.4,1,1,0,0,0,0
4409,6,460,29.0,80.0,0.9902,13.6,10.0,0,1,0,0,1,0
4411,8,620,17.0,140.0,0.9913799999999999,11.1,11.6,1,1,0,0,0,0
4413,8,300,34.0,118.0,0.9954,9.4,9.8,1,1,0,0,0,0
4414,9,270,23.0,75.0,0.9908,11.4,13.0,1,1,0,1,0,0
4415,6,410,70.0,189.0,0.9976,8.6,14.4,1,1,0,0,1,0
4416,8,350,53.0,134.0,0.99567,10.6,12.6,1,1,0,0,0,0
4417,6,740,9.0,23.0,0.9963799999999999,12.0,21.0,0,0,1,0,0,0
4418,8,370,46.0,139.0,0.99116,11.6,15.4,1,1,0,0,0,0
4419,7,280,20.0,111.0,0.9922799999999999,10.0,12.4,1,1,0,0,0,0
4420,5,700,27.0,73.0,0.99669,9.2,12.8,0,0,1,0,1,0
4421,5,710,21.0,47.0,0.9963200000000001,9.4,14.2,0,0,0,1,1,0
4422,5,850,19.0,49.0,0.9958,9.5,13.8,0,0,1,0,1,0
4423,7,350,40.0,131.0,0.9958,10.8,16.0,1,1,0,0,0,0
4424,8,300,29.0,144.0,0.99474,10.7,12.2,1,1,0,1,0,0
4425,8,630,48.0,191.0,0.9978,9.0,14.6,1,1,0,0,0,0
4426,6,540,34.0,189.0,0.9979,9.0,12.2,1,1,0,0,0,0
4427,6,600,37.0,162.0,0.9983,9.0,12.8,1,0,1,0,0,0
4429,7,460,35.0,178.0,0.99313,10.53333333,12.4,1,1,0,0,0,0
4431,8,470,64.5,218.5,0.9934,9.7,13.6,1,1,0,0,0,0
4433,10,260,50.0,151.0,0.9927,12.7,16.0,1,1,0,0,1,0
4434,7,600,18.0,75.0,0.9936,10.7,15.0,1,1,0,1,0,0
4435,5,770,5.0,13.0,0.9976,10.4,18.0,0,1,0,1,1,0
4436,7,400,21.0,116.0,0.99736,9.2,12.8,1,1,0,0,0,0
4437,9,360,41.0,98.0,0.99,11.9,13.0,1,1,0,0,0,0
4438,8,490,22.0,93.0,0.9928,11.0,12.0,1,1,0,0,0,0
4439,8,460,6.0,41.0,0.99665,10.9,14.4,1,1,0,0,0,0
4440,8,530,32.0,211.0,0.99587,10.4,14.2,1,1,0,0,0,0
4441,8,300,28.0,122.0,0.98926,13.0,13.4,1,1,0,0,1,0
4442,5,920,10.0,19.0,0.9966,9.6,14.6,0,1,0,0,0,1
4443,8,450,48.0,195.0,0.9954,11.0,15.8,1,1,0,0,0,0
4444,8,480,47.0,159.0,0.99282,11.0,12.4,1,1,0,0,0,0
4445,8,380,69.0,192.0,0.9957299999999999,10.2,12.8,1,1,0,0,0,0
4446,7,1260,49.0,199.0,0.99711,9.4,15.0,1,0,1,0,0,0
4447,8,330,33.0,156.0,0.991,12.8,15.6,1,0,1,0,0,0
4448,9,280,27.0,87.0,0.9936,11.4,14.0,1,0,1,0,0,0
4449,8,440,54.0,177.0,0.9991,8.9,13.2,1,0,1,0,0,0
4450,6,840,13.0,29.0,0.9959,9.9,15.8,0,0,0,0,0,1
4451,8,400,60.0,171.0,0.9990000000000001,9.1,14.2,1,1,0,0,0,0
4452,7,310,36.0,135.0,0.9938,10.5,13.2,1,1,0,0,0,0
4453,5,920,20.0,88.0,0.99918,9.4,20.0,0,0,1,0,0,0
4454,5,790,11.0,39.0,0.9968,9.6,15.0,0,0,1,0,1,0
4455,9,390,46.0,108.0,0.9934,11.9,16.8,1,1,0,0,0,0
4456,8,560,26.0,105.0,0.9954,9.6,14.4,1,1,0,1,0,0
4457,10,350,26.0,155.0,0.9925,12.3,13.8,1,0,1,0,0,0
4458,8,360,56.0,153.0,0.9978,8.9,15.4,1,0,1,0,0,0
4459,8,540,36.0,146.0,0.9948,9.2,11.8,1,0,1,0,1,0
4460,5,580,10.0,29.0,0.9962,9.8,16.4,0,0,1,0,0,0
4461,9,480,32.0,111.0,0.99455,11.0,13.4,1,1,0,0,0,0
4462,9,350,39.0,138.0,0.991,11.7,14.8,1,1,0,0,0,0
4463,8,290,31.0,132.0,0.98895,12.4,10.8,1,1,0,0,0,0
4464,8,410,20.0,97.0,0.99246,11.4,13.8,1,1,0,0,0,0
4466,9,290,25.0,93.0,0.9874200000000001,13.6,10.8,1,0,1,0,0,0
4467,9,330,23.0,120.0,0.99334,10.3,14.4,1,0,1,0,0,0
4468,8,410,25.0,143.0,0.9914,11.3,12.0,1,0,1,0,0,0
4469,8,480,36.0,108.0,0.9939,10.2,13.8,1,1,0,1,0,0
4470,5,500,5.0,11.0,0.9962,9.5,13.6,0,1,0,1,1,0
4471,7,450,26.0,105.0,0.99469,9.3,11.4,1,1,0,1,0,0
4472,10,320,26.0,74.0,0.9888899999999999,13.0,14.6,1,1,0,0,1,0
4473,10,450,24.0,126.0,0.9942,12.2,14.0,1,1,0,1,0,0
4474,10,390,41.0,98.0,0.99564,9.8,14.0,1,1,0,1,0,0
4475,7,560,45.0,191.0,0.9952700000000001,9.5,12.8,1,1,0,0,0,0
4476,6,760,8.0,23.0,0.9974,9.6,16.6,0,1,0,0,0,0
4477,9,350,24.0,79.0,0.9905299999999999,11.4,13.0,1,1,0,0,0,0
4478,7,490,25.0,155.0,0.9929600000000001,10.0,11.2,1,1,0,0,0,0
4479,8,230,19.0,87.0,0.9902,12.7,13.6,1,0,1,0,0,0
4480,8,550,49.0,188.0,0.9974,9.7,14.8,1,0,1,0,0,0
4481,7,380,35.0,157.0,0.9945,9.9,13.4,1,0,1,0,0,0
4482,7,520,48.0,197.0,0.9955799999999999,9.5,13.4,1,1,0,0,0,0
4483,8,420,14.0,59.0,0.9922,10.5,18.4,1,1,0,0,0,0
4484,8,250,38.0,107.0,0.99306,11.9,16.6,1,1,0,1,0,0
4485,8,310,47.0,194.0,0.99692,9.6,15.6,1,0,1,0,0,0
4486,9,340,10.0,53.0,0.98815,13.5,11.2,1,1,0,0,1,0
4487,8,470,5.0,133.0,0.993,11.4,13.6,1,1,0,0,0,0
4488,7,670,24.0,131.0,0.9972700000000001,9.3,13.8,1,1,0,1,1,0
4489,5,800,31.0,131.0,0.9962200000000001,9.9,15.6,0,1,0,1,1,0
4491,5,340,5.0,57.0,0.99256,10.4,15.2,1,1,0,0,1,0
4492,8,760,19.0,92.0,0.9913799999999999,12.5,16.4,1,0,1,0,0,0
4493,9,340,19.0,102.0,0.99121,11.3,13.6,1,1,0,1,0,0
4494,7,520,4.0,10.0,0.99356,12.8,16.4,0,1,0,0,0,0
4495,7,640,12.0,25.0,0.99516,11.7,18.2,0,0,1,0,0,0
4496,8,270,23.0,112.0,0.9931,11.4,14.8,1,1,0,0,0,0
4497,8,460,31.0,95.0,0.9882200000000001,13.6,12.4,1,0,1,0,0,0
4498,7,180,18.0,72.0,0.9926,10.4,17.6,1,1,0,0,0,0
4499,7,500,53.0,189.0,0.9966,8.6,13.0,1,1,0,1,0,0
4500,7,310,23.0,90.0,0.9944,10.4,15.4,1,0,1,0,0,0
4501,8,330,25.0,85.0,0.9908600000000001,11.7,13.4,1,1,0,0,1,0
4502,7,420,11.0,71.0,0.9926,10.6,17.4,1,1,0,0,0,0
4503,5,590,15.0,31.0,0.9966,11.0,20.0,0,0,0,1,1,0
4504,8,470,20.0,101.0,0.9914,11.1,13.6,1,1,0,0,0,0
4505,7,450,57.0,159.0,0.99666,9.2,12.6,1,1,0,0,0,0
4506,7,480,39.0,177.0,0.9921200000000001,10.56666667,13.0,1,0,1,0,1,0
4507,7,570,35.0,208.0,0.9973,10.2,13.6,1,1,0,0,0,0
4508,6,1230,15.0,33.0,0.9953799999999999,11.3,13.6,0,1,0,1,1,0
4509,5,780,19.0,59.0,0.9961200000000001,10.2,16.0,0,0,1,0,1,0
4510,8,480,41.0,161.0,0.99256,10.5,12.6,1,1,0,0,0,0
4511,8,460,17.0,77.0,0.99319,10.3,12.2,1,1,0,1,0,0
4512,8,360,63.0,147.0,0.99126,10.7,15.2,1,1,0,1,0,0
4513,8,480,30.0,149.0,0.9936,9.2,14.4,1,1,0,0,0,0
4514,7,390,53.0,141.0,0.99206,10.1,13.4,1,0,1,0,0,0
4515,8,280,44.0,111.0,0.99272,12.4,14.6,1,1,0,1,0,0
4516,7,340,56.0,122.0,0.9906,11.9,13.2,1,0,1,0,1,0
4517,8,450,61.0,204.0,0.9954299999999999,10.1,16.0,1,1,0,0,0,0
4518,8,420,33.0,93.0,0.9914,11.1,12.8,1,1,0,1,0,0
4519,7,430,70.0,154.0,0.9927299999999999,10.5,13.6,1,1,0,0,0,0
4520,9,340,45.0,152.0,0.9921,11.6,12.6,1,0,1,0,0,0
4521,5,660,34.0,182.0,0.9968,8.5,18.2,1,0,1,0,1,0
4522,8,300,11.0,103.0,0.99106,11.1,13.8,1,0,1,0,0,0
4523,9,420,27.0,160.0,0.9931,10.6,11.8,1,1,0,0,1,0
4524,7,540,37.0,183.0,0.99474,10.3,14.4,1,1,0,0,0,0
4525,7,520,55.0,230.0,0.9949,9.8,11.6,1,0,1,0,0,0
4526,8,450,71.0,162.0,0.9914,11.0,16.0,1,1,0,1,0,0
4527,9,380,48.0,203.0,0.9958,9.7,13.0,1,1,0,0,0,0
4528,7,370,23.0,131.0,0.9944,10.1,12.8,1,1,0,0,0,0
4529,7,570,17.0,117.0,0.9928,10.5,14.4,1,0,1,0,0,0
4530,9,410,37.0,144.0,0.98944,12.8,12.0,1,1,0,0,0,0
4531,7,580,14.0,167.0,0.9940000000000001,9.9,15.6,1,1,0,0,0,0
4532,8,500,33.0,137.0,0.9929,10.5,14.8,1,0,1,0,0,0
4533,7,460,54.0,168.0,0.9978,10.1,12.8,1,1,0,1,0,0
4534,7,1170,40.0,240.0,0.9938,9.3,13.4,1,1,0,1,1,0
4535,7,360,7.0,77.0,0.9939,11.7,16.8,1,1,0,1,0,0
4536,7,520,46.0,169.0,0.9926,10.5,14.2,1,1,0,0,0,0
4537,7,570,45.0,149.0,0.9999,8.6,14.6,1,1,0,0,0,0
4538,8,450,30.0,131.0,0.9942,10.9,15.0,1,0,1,0,0,0
4539,7,440,13.0,98.0,0.99345,9.2,12.4,1,1,0,0,1,0
4540,9,480,25.0,157.0,0.9913299999999999,11.1,13.8,1,0,1,0,0,0
4541,7,360,6.0,117.0,0.9938,10.7,15.8,1,1,0,0,0,0
4542,8,440,38.0,180.0,0.98924,11.9,9.6,1,1,0,0,0,0
4543,7,1170,61.0,183.0,0.99459,9.5,12.8,1,0,1,0,0,0
4544,4,580,4.0,8.0,0.9972,9.1,15.8,0,1,0,0,0,1
4545,7,580,6.0,10.0,0.99536,11.2,16.4,0,0,1,0,0,0
4546,8,380,10.0,164.0,0.9912,12.0,13.6,1,0,1,0,0,0
4547,5,790,42.0,140.0,0.9964,9.5,15.8,0,0,1,0,1,0
4549,6,690,9.0,117.0,0.9942,10.2,12.6,1,0,1,0,0,0
4550,9,330,29.0,102.0,0.9908,12.3,14.4,1,1,0,0,0,0
4551,5,1040,35.0,155.0,1.001,11.2,19.6,0,1,0,0,0,1
4552,8,460,28.0,157.0,0.9946,9.4,14.6,1,1,0,1,0,0
4553,7,440,27.0,191.0,1.00013,8.7,17.4,1,0,1,0,0,0
4554,5,1120,12.0,90.0,0.9973,9.2,16.8,0,1,0,1,1,0
4555,7,460,53.0,149.0,0.99479,10.8,12.8,1,1,0,0,0,0
4556,9,320,28.0,112.0,0.9914,11.4,13.2,1,1,0,1,0,0
4557,8,410,51.0,117.0,0.9909,11.2,12.4,1,1,0,1,0,0
4558,10,320,35.0,164.0,0.9918,12.5,10.0,1,0,1,0,1,0
4559,8,500,36.0,163.0,0.9937,11.5,15.4,1,1,0,0,0,0
4560,8,540,44.0,161.0,0.9941,10.3,14.8,1,1,0,0,0,0
4562,8,440,59.0,160.0,0.996,10.0,15.6,1,1,0,0,0,0
4563,7,620,15.0,28.0,0.9947,11.3,14.4,0,0,1,0,0,0
4564,9,370,40.0,120.0,0.9918,11.1,14.0,1,1,0,0,0,0
4565,10,290,14.0,107.0,0.9934700000000001,10.4,13.8,1,1,0,1,0,0
4566,6,1180,10.0,17.0,1.0002,11.7,21.8,0,0,1,0,1,0
4567,9,280,33.0,122.0,0.99164,12.6,13.6,1,0,1,0,0,0
4568,7,520,5.0,9.0,0.9945799999999999,12.1,20.4,0,0,1,0,0,0
4569,9,580,49.0,192.0,0.9979,9.0,14.4,1,1,0,0,0,0
4570,5,800,8.0,25.0,0.99746,10.5,13.2,0,1,0,1,1,0
4571,8,430,41.0,248.0,0.9986,8.7,16.0,1,1,0,0,0,0
4573,5,530,13.0,27.0,0.9936200000000001,11.9,12.2,0,0,0,1,1,0
4574,8,380,15.0,129.0,0.9948,9.6,12.8,1,1,0,0,0,0
4575,5,820,15.0,34.0,0.99655,10.5,14.8,0,0,1,0,1,0
4576,8,490,26.0,82.0,0.993,9.8,13.6,1,1,0,1,0,0
4577,8,420,54.0,137.0,0.99492,10.8,13.2,1,1,0,1,0,0
4578,10,270,21.0,128.0,0.992,11.2,10.4,1,1,0,0,0,0
4579,7,470,49.0,198.0,0.9977,9.5,12.6,1,0,1,0,0,0
4580,7,630,47.0,164.0,0.9946,10.0,14.2,1,0,1,0,0,0
4581,7,510,53.0,187.0,0.996,9.7,14.2,1,1,0,0,0,0
4582,8,510,33.0,118.0,0.99835,9.0,13.2,1,1,0,0,0,0
4583,7,370,16.0,120.0,0.9933,10.6,12.0,1,1,0,0,0,0
4584,6,600,12.0,20.0,0.99474,11.8,15.0,0,0,1,0,1,0
4585,8,380,18.0,130.0,0.9928,10.6,13.4,1,0,1,0,0,0
4586,6,580,15.0,97.0,0.9951,9.0,12.8,1,0,1,0,1,0
4587,8,440,45.0,139.0,0.9975200000000001,9.1,12.8,1,1,0,1,0,0
4588,7,600,11.0,18.0,0.9962,10.8,13.6,0,0,1,0,1,0
4589,7,620,31.0,54.0,0.9972799999999999,10.0,14.6,0,1,0,0,1,0
4590,8,500,45.0,199.0,0.9984,9.8,15.2,1,1,0,0,0,0
4591,7,490,14.0,85.0,0.9932,10.6,12.6,1,0,1,0,0,0
4592,5,850,38.0,142.0,0.9978,9.4,18.6,0,1,0,0,1,0
4593,8,400,29.0,136.0,0.9955200000000001,10.4,13.8,1,1,0,0,0,0
4594,5,700,4.0,10.0,0.9971,9.6,20.4,0,1,0,0,1,0
4595,6,740,16.0,34.0,0.9972,9.9,14.2,0,1,0,1,1,0
4596,8,360,28.0,117.0,0.99269,11.0,13.8,1,0,1,0,0,0
4597,8,260,27.0,109.0,0.9934,10.1,13.4,1,1,0,1,0,0
4598,7,540,27.0,183.0,0.99266,10.1,12.4,1,0,1,0,0,0
4599,7,670,24.0,131.0,0.9972700000000001,9.3,13.8,1,1,0,1,1,0
4600,8,500,29.0,122.0,0.9928,10.5,12.0,1,1,0,0,1,0
4601,8,470,17.0,90.0,0.9919,11.6,12.4,1,1,0,1,0,0
4602,10,450,35.0,135.0,0.9935,11.6,14.0,1,0,1,0,0,0
4603,8,450,52.0,209.0,0.9956,9.2,12.8,1,1,0,0,0,0
4604,6,510,15.0,96.0,0.9940000000000001,9.5,13.8,1,0,1,0,0,0
4605,6,310,5.0,34.0,0.99098,11.8,15.0,1,0,1,0,0,0
4606,9,380,61.0,152.0,0.99139,11.3,11.8,1,1,0,0,0,0
4607,8,450,39.0,193.0,0.9986,9.2,14.8,1,1,0,1,0,0
4608,9,280,46.0,100.0,0.9895799999999999,13.2,15.0,1,0,1,0,0,0
4609,7,330,59.0,186.0,0.99754,9.4,13.8,1,1,0,0,1,0
4610,7,600,36.0,104.0,0.9931700000000001,9.2,13.8,1,1,0,0,0,0
4611,8,500,33.0,131.0,0.9942,9.6,14.2,1,1,0,1,0,0
4612,7,550,42.0,218.0,0.9965200000000001,10.3,14.0,1,0,1,0,0,0
4613,7,370,16.0,76.0,0.9948,11.1,13.8,1,1,0,0,0,0
4614,7,350,31.0,185.0,0.9946,9.7,12.6,1,0,1,0,0,0
4615,7,590,44.0,170.0,1.0,9.0,15.0,1,0,1,0,0,0
4616,5,820,14.0,67.0,0.9972,9.2,14.8,0,0,1,0,0,0
4617,8,370,45.0,79.0,0.98949,11.7,13.2,1,1,0,1,0,0
4618,9,220,11.0,82.0,0.9892,12.9,12.6,1,1,0,0,0,0
4619,6,390,8.0,18.0,0.99344,12.4,14.2,0,1,0,0,0,0
4620,5,730,46.0,102.0,0.9964,9.5,15.8,0,0,1,0,0,0
4621,8,520,22.0,126.0,0.9988799999999999,9.2,13.0,1,1,0,0,0,0
4622,8,320,35.0,100.0,0.9907600000000001,12.0,11.0,1,1,0,1,0,0
4623,8,450,50.0,136.0,0.9970399999999999,10.6,13.2,1,1,0,0,0,0
4624,6,1030,32.0,54.0,0.9958600000000001,11.3,12.6,0,1,0,1,1,0
4625,8,510,36.0,157.0,0.9953,10.6,15.8,1,1,0,1,0,0
4626,8,360,25.0,68.0,0.98865,12.6,11.6,1,1,0,0,0,0
4627,8,490,36.0,112.0,0.9909100000000001,11.0,13.4,1,1,0,0,0,0
4628,7,750,10.0,21.0,0.9955200000000001,11.9,17.8,0,1,0,1,0,0
4629,5,1140,9.0,37.0,0.9973200000000001,9.8,13.0,0,1,0,0,1,0
4630,7,400,43.0,179.0,0.9955,9.0,15.6,1,1,0,1,0,0
4631,9,340,27.0,98.0,0.9935,12.2,16.0,1,1,0,0,1,0
4632,7,570,25.0,148.0,0.9955,9.6,13.4,1,0,1,0,0,0
4633,7,620,21.0,122.0,0.9923799999999999,9.5,12.8,1,1,0,0,0,0
4634,8,450,28.0,123.0,0.9928,11.4,13.6,1,1,0,0,0,0
4635,8,420,42.0,123.0,0.9947299999999999,10.9,13.4,1,1,0,0,0,0
4636,8,400,31.0,117.0,0.99815,9.2,15.4,1,0,1,0,0,0
4637,8,530,31.0,123.0,0.99708,9.3,13.0,1,0,1,0,0,0
4638,8,360,17.0,117.0,0.99411,10.1,14.4,1,1,0,0,0,0
4639,8,370,33.0,156.0,0.992,11.1,14.8,1,1,0,0,0,0
4641,6,630,29.0,44.0,0.9948899999999999,10.3,13.0,0,0,1,0,1,0
4642,8,480,55.0,190.0,0.9993,9.4,16.8,1,0,1,0,0,0
4643,5,860,7.0,31.0,0.9946,10.0,16.4,0,1,0,0,0,1
4644,9,340,41.0,151.0,0.9912,11.63333333,11.6,1,0,1,0,0,0
4645,7,440,11.0,126.0,0.99293,10.3,15.0,1,1,0,0,0,0
4646,9,330,39.0,107.0,0.9889399999999999,13.5,13.0,1,0,1,0,0,0
4647,7,550,19.0,110.0,0.9946,9.9,15.0,1,1,0,1,0,0
4648,8,320,34.0,214.0,0.9963,9.8,14.4,1,0,1,0,0,0
4649,8,560,53.0,238.0,1.0017,8.7,14.8,1,0,1,0,0,0
4650,6,410,16.0,46.0,0.9925799999999999,12.5,10.0,0,0,0,1,1,0
4651,4,960,5.0,13.0,0.997,11.0,14.2,0,1,0,0,0,1
4652,7,450,61.0,216.0,0.9952,9.4,12.8,1,1,0,0,0,0
4654,8,480,25.0,119.0,0.99045,11.3,10.6,1,0,1,0,0,0
4655,6,770,6.0,31.0,0.9984,10.1,18.8,0,1,0,1,1,0
4656,7,380,61.0,220.0,0.9952,9.5,13.4,1,1,0,0,0,0
4657,8,200,31.0,113.0,0.9933799999999999,10.8,14.8,1,1,0,0,0,0
4658,8,280,30.0,165.0,0.991,12.3,15.8,1,1,0,1,0,0
4659,9,500,69.0,210.0,1.0004,9.3,15.8,1,1,0,1,0,0
4660,8,310,20.0,80.0,0.9908899999999999,11.5,13.8,1,1,0,0,0,0
4661,8,210,23.0,125.0,0.9933799999999999,11.1,15.0,1,1,0,0,0,0
4662,8,490,22.0,93.0,0.9928,11.0,12.0,1,1,0,0,0,0
4663,6,800,22.0,46.0,0.9988,9.7,20.2,0,0,1,0,0,0
4664,4,670,7.0,14.0,0.9951700000000001,10.9,14.2,0,1,0,0,1,0
4665,8,510,34.0,106.0,0.998,9.2,13.4,1,1,0,1,0,0
4666,7,520,34.0,243.0,1.0007,9.0,17.4,1,1,0,0,1,0
4667,8,410,29.0,94.0,0.9897799999999999,12.0,14.6,1,1,0,0,0,0
4668,9,440,61.0,171.0,0.9894700000000001,13.3,14.4,1,0,1,0,0,0
4669,7,450,54.0,208.0,0.99572,9.1,12.4,1,1,0,0,0,0
4670,8,540,23.0,135.0,0.9998,9.0,15.6,1,0,1,0,0,0
4671,9,200,24.0,110.0,0.9898,12.6,12.0,1,1,0,0,0,0
4672,7,430,40.0,142.0,0.9975,8.7,13.8,1,1,0,0,1,0
4673,8,490,22.0,93.0,0.9928,11.0,12.0,1,1,0,0,0,0
4674,7,490,67.0,210.0,0.9990700000000001,9.5,14.8,1,0,1,0,0,0
4675,8,510,23.0,147.0,0.9940000000000001,10.3,12.0,1,1,0,0,0,0
4676,6,570,13.0,85.0,0.9942,9.5,13.8,1,1,0,0,0,0
4677,8,290,26.0,77.0,0.99155,10.1,10.4,1,1,0,1,0,0
4679,9,390,43.0,147.0,0.99216,11.0,12.8,1,1,0,0,0,0
4680,8,520,36.0,135.0,0.99374,10.8,12.6,1,1,0,0,0,0
4681,8,340,8.0,70.0,0.99354,12.2,16.0,1,0,1,0,0,0
4682,6,750,12.0,16.0,0.9965,11.5,16.6,0,0,0,1,1,0
4683,8,470,13.0,117.0,0.9915200000000001,11.6,13.8,1,1,0,1,0,0
4684,8,540,37.0,158.0,0.9932,9.3,11.6,1,1,0,0,0,0
4685,7,930,40.0,161.0,0.9924,11.0,12.4,1,1,0,0,0,0
4686,7,450,55.0,161.0,0.99546,10.2,12.8,1,0,1,0,0,0
4687,8,320,13.0,63.0,0.9932,13.0,15.8,1,0,1,0,0,0
4688,8,780,15.0,37.0,0.9973,12.8,15.8,0,0,1,0,0,0
4689,7,770,11.0,19.0,0.9963,11.6,20.0,0,1,0,0,1,0
4690,6,820,10.0,18.0,0.99774,9.3,20.2,0,1,0,0,1,0
4691,9,330,48.0,153.0,0.9899,12.7,14.2,1,1,0,0,0,0
4692,8,510,42.0,135.0,0.9906,11.1,12.4,1,1,0,0,0,0
4693,6,630,63.0,206.0,0.9940000000000001,9.8,12.4,1,1,0,0,1,0
4694,8,370,24.0,118.0,0.9875799999999999,13.55,11.0,1,1,0,1,1,0
4695,9,480,55.0,149.0,0.9937,10.96666667,12.0,1,1,0,0,0,0
